ticker,date,signal,category,price,sector,ret_1d,ret_2d,ret_3d,ret_5d,ret_7d,ret_14d,ret_30d,ret_60d,ret_intraday
SCMA,2024-07-03,MACD Crossover Bullish,Swing,453.33,Communication Services,0.7084,1.1376,2.8543,1.5667,2.4251,-0.5792,-2.2959,-0.15,
SCMA,2024-07-04,RSI+BB Lower Bounce,Swing,455.29,Communication Services,0.2755,1.9777,1.1266,2.4032,1.9777,-0.5755,-3.5543,-1.0011,
SCMA,2024-07-08,RSI Recovery + 2 Candle Hijau,Swing,461.15,Communication Services,-0.9833,-1.4,0.2667,-0.15,-0.9833,-2.2333,-5.5667,-3.4833,
SCMA,2024-07-09,RSI Recovery Diam-diam,Pre-ARA,465.06,Communication Services,-0.5702,1.1105,0.2702,-0.9903,-0.15,-1.4105,-3.0912,-3.0912,
SCMA,2024-07-16,RSI Recovery Diam-diam,Pre-ARA,468.97,Communication Services,0.6975,0.6975,-0.5737,-1.8449,-1.4212,-3.5398,-1.4212,-2.6924,
SCMA,2024-07-23,Stochastic Deeply Oversold,Scalp,455.29,Communication Services,0.7121,0.281,1.1431,0.7121,0.7121,-1.8741,-0.581,-1.0121,
SCMA,2024-07-24,RSI+BB Lower Bounce,Swing,453.33,Communication Services,-0.5774,0.2773,0.2773,-1.0047,-0.5774,-2.2868,-0.5774,-1.4321,
SCMA,2024-07-25,Stochastic Oversold + Naik,Scalp,455.29,Communication Services,0.7084,0.7084,0.2792,0.2792,-2.2959,-2.2959,-1.0084,-0.5792,
SCMA,2024-08-06,RSI+BB Lower Bounce,Swing,443.56,Communication Services,0.2867,-0.5867,-1.0234,-0.15,-1.0234,1.5967,0.7234,1.5967,
SCMA,2024-08-06,RSI-9 Pullback ke EMA5,Scalp,443.56,Communication Services,0.2867,-0.5867,-1.0234,-0.15,-1.0234,1.5967,0.7234,1.5967,
SCMA,2024-08-07,Stochastic Oversold + Naik,Scalp,447.47,Communication Services,-1.0196,-1.4543,-1.0196,-1.0196,-0.15,1.1543,0.2848,0.7196,
SCMA,2024-08-08,RSI Recovery + 2 Candle Hijau,Swing,449.43,Communication Services,-0.5886,-0.15,0.2886,-0.5886,-0.5886,2.4816,1.1658,2.4816,
SCMA,2024-08-13,RSI+BB Lower Bounce,Swing,445.52,Communication Services,-0.5867,-1.0234,0.2867,0.7234,0.2867,2.4701,2.9068,0.7234,
SCMA,2024-08-19,MACD Crossover Bullish,Swing,449.43,Communication Services,1.6121,2.0526,1.1716,2.4932,2.9337,1.6121,2.0526,-0.15,
SCMA,2024-08-19,RSI Recovery Diam-diam,Pre-ARA,449.43,Communication Services,1.6121,2.0526,1.1716,2.4932,2.9337,1.6121,2.0526,-0.15,
SCMA,2024-08-26,RSI Recovery Diam-diam,Pre-ARA,453.33,Communication Services,-0.15,0.2792,1.5667,0.7084,-0.15,-0.5792,-1.4376,-4.871,
